grade_code,subject_code,subject_label,chapter_code,chapter_title,chapter_status,skill_code,skill_title,content_type,content_family,difficulty,approved_production_count,draft_count,eligible_for_homework
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-MATHEMATICS-4E-STATS,Mobiliser : Statistiques,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-MATHEMATICS-4E-STATS,Mobiliser : Statistiques,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-MATHEMATICS-4E-STATS,Mobiliser : Statistiques,worked_example,other,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CONVERT,Convertir des unités de volume et capacité,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CONVERT,Convertir des unités de volume et capacité,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CYLINDER,Calculer le volume d'un cylindre,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CYLINDER,Calculer le volume d'un cylindre,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-MODEL,Décomposer un solide,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-MODEL,Décomposer un solide,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PRISM,Calculer le volume d'un prisme droit,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PRISM,Calculer le volume d'un prisme droit,exercise,practice,1,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PROBLEM,Résoudre un problème de volume,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PROBLEM,Résoudre un problème de volume,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-MATHEMATICS-4E-VOLUMES,Mobiliser : Conversions et volumes,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-MATHEMATICS-4E-VOLUMES,Mobiliser : Conversions et volumes,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-MATHEMATICS-4E-VOLUMES,Mobiliser : Conversions et volumes,worked_example,other,2,1,0,True
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ACID_BASE,Interpréter une mesure de pH,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ACID_BASE,Interpréter une mesure de pH,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ATOM,Utiliser le modèle atomique simple,exam_practice,assessment,2,1,0,True
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ATOM,Utiliser le modèle atomique simple,exercise,practice,2,1,0,True
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-CONSERVATION,Appliquer la conservation des atomes et de la masse,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-CONSERVATION,Appliquer la conservation des atomes et de la masse,challenge,challenge,2,0,3,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-CONSERVATION,Appliquer la conservation des atomes et de la masse,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EQUATION,Interpréter une équation de réaction,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EQUATION,Interpréter une équation de réaction,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EXPERIMENT,Exploiter une transformation chimique,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EXPERIMENT,Exploiter une transformation chimique,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Modéliser une transformation et conserver la matière,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Modéliser une transformation et conserver la matière,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CIRCUIT,Schématiser et analyser un circuit,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CIRCUIT,Schématiser et analyser un circuit,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CURRENT,Mesurer et utiliser l'intensité,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CURRENT,Mesurer et utiliser l'intensité,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-ENERGY,"Relier puissance, énergie et durée",assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-ENERGY,"Relier puissance, énergie et durée",practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-LAW,Appliquer une loi de circuit,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-LAW,Appliquer une loi de circuit,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-SIGNAL,Interpréter un signal électrique,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-SIGNAL,Interpréter un signal électrique,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-VOLTAGE,Mesurer et utiliser la tension,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-VOLTAGE,Mesurer et utiliser la tension,practice,practice,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-PHYSICS_CHEMISTRY-4E-ELECTRICITY,Analyser un circuit et des transferts d'énergie,assessment,assessment,2,0,1,False
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-PHYSICS_CHEMISTRY-4E-ELECTRICITY,Analyser un circuit et des transferts d'énergie,practice,practice,2,0,1,False
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-EARTHQUAKE,Expliquer un séisme,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-EARTHQUAKE,Expliquer un séisme,exercise,practice,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-MOTION,Relier mouvements et phénomènes géologiques,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-MOTION,Relier mouvements et phénomènes géologiques,exercise,practice,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-PLATE,Identifier les principales plaques,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-PLATE,Identifier les principales plaques,exercise,practice,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-RISK,"Relier aléa, vulnérabilité et prévention",exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-VOLCANO,Expliquer un volcanisme,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-VOLCANO,Expliquer un volcanisme,exercise,practice,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-SVT-4E-EARTH,Expliquer des phénomènes géologiques et leurs risques,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-SVT-4E-EARTH,Expliquer des phénomènes géologiques et leurs risques,exercise,practice,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-CHROMOSOME,Relier chromosome et information héréditaire,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-CHROMOSOME,Relier chromosome et information héréditaire,exercise,practice,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-DATA,Exploiter des données génétiques,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-DATA,Exploiter des données génétiques,exercise,practice,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-HEREDITY,Interpréter une transmission simple,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-HEREDITY,Interpréter une transmission simple,exercise,practice,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-REPRODUCTION,Distinguer reproduction sexuée et asexuée,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-REPRODUCTION,Distinguer reproduction sexuée et asexuée,exercise,practice,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-VARIATION,Expliquer une variation individuelle,exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-SVT-4E-GENETICS,"Relier reproduction, information héréditaire et diversité",exam_practice,assessment,2,1,0,True
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-SVT-4E-GENETICS,"Relier reproduction, information héréditaire et diversité",exercise,practice,2,1,0,True
