grade_code,subject_code,subject_label,chapter_code,chapter_title,chapter_status,skill_code,skill_title,content_type,difficulty,status,decision,structural_pass,active_version,eligible_for_homework,total_count,approved_count,usable_count,draft_count,last_updated_at
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,diagnostic,2,draft,PASS,True,107230,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,practice,1,draft,REVIEW,True,107206,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,practice,2,draft,REVIEW,True,107226,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,practice,3,draft,REVIEW,True,109270,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,remediation,1,draft,REVIEW,True,107222,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,assessment,2,draft,REVIEW,True,107214,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,practice,1,draft,REVIEW,True,107246,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,practice,2,draft,REVIEW,True,107258,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,practice,3,draft,REVIEW,True,107274,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-MATHEMATICS-4E-PYTH,Mobiliser : Théorème de Pythagore,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-MATHEMATICS-4E-PYTH,Mobiliser : Théorème de Pythagore,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-MATHEMATICS-4E-PYTH,Mobiliser : Théorème de Pythagore,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-CHAIN,Calculer une expression avec plusieurs opérations,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-CHAIN,Calculer une expression avec plusieurs opérations,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-MULTIPLY,Multiplier et diviser des nombres relatifs,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-MULTIPLY,Multiplier et diviser des nombres relatifs,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-PROBLEM,Résoudre un problème avec nombres relatifs,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-PROBLEM,Résoudre un problème avec nombres relatifs,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,assessment,2,draft,REVIEW,True,107298,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,practice,1,draft,REVIEW,True,107290,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,practice,2,draft,REVIEW,True,107314,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,practice,3,draft,REVIEW,True,107322,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-MATHEMATICS-4E-RELNUM,Mobiliser : Nombres relatifs,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-MATHEMATICS-4E-RELNUM,Mobiliser : Nombres relatifs,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-MATHEMATICS-4E-RELNUM,Mobiliser : Nombres relatifs,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-COMPARE,Comparer deux séries,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-COMPARE,Comparer deux séries,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-FREQUENCY,Calculer une fréquence,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-FREQUENCY,Calculer une fréquence,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-MEAN,Calculer et interpréter une moyenne,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-MEAN,Calculer et interpréter une moyenne,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",assessment,2,draft,REVIEW,True,107378,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",practice,1,draft,REVIEW,True,107386,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",practice,2,draft,REVIEW,True,107402,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",practice,3,draft,REVIEW,True,107426,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,assessment,2,draft,REVIEW,True,107398,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,practice,1,draft,REVIEW,True,107390,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,practice,2,draft,REVIEW,True,107454,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,practice,3,draft,REVIEW,True,107462,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-MATHEMATICS-4E-STATS,Mobiliser : Statistiques,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-MATHEMATICS-4E-STATS,Mobiliser : Statistiques,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-MATHEMATICS-4E-STATS,Mobiliser : Statistiques,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CONVERT,Convertir des unités de volume et capacité,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CONVERT,Convertir des unités de volume et capacité,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CYLINDER,Calculer le volume d'un cylindre,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-CYLINDER,Calculer le volume d'un cylindre,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-MODEL,Décomposer un solide,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-MODEL,Décomposer un solide,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PRISM,Calculer le volume d'un prisme droit,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PRISM,Calculer le volume d'un prisme droit,exercise,1,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PROBLEM,Résoudre un problème de volume,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-ENR-MATHEMATICS-4E-VOLUMES-PROBLEM,Résoudre un problème de volume,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-MATHEMATICS-4E-VOLUMES,Mobiliser : Conversions et volumes,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-MATHEMATICS-4E-VOLUMES,Mobiliser : Conversions et volumes,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-VOLUMES,Conversions et volumes,approved,SK-MATHEMATICS-4E-VOLUMES,Mobiliser : Conversions et volumes,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ACID_BASE,Interpréter une mesure de pH,assessment,2,draft,REJECT,True,108914,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ACID_BASE,Interpréter une mesure de pH,practice,2,draft,REJECT,True,108918,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ATOM,Utiliser le modèle atomique simple,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-ATOM,Utiliser le modèle atomique simple,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-CONSERVATION,Appliquer la conservation des atomes et de la masse,assessment,2,draft,REVIEW,True,108926,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-CONSERVATION,Appliquer la conservation des atomes et de la masse,challenge,2,draft,REVIEW,True,104758,False,3,0,0,3,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-CONSERVATION,Appliquer la conservation des atomes et de la masse,practice,2,draft,REVIEW,True,108934,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EQUATION,Interpréter une équation de réaction,assessment,2,draft,REVIEW,True,108930,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EQUATION,Interpréter une équation de réaction,practice,2,draft,REVIEW,True,108946,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EXPERIMENT,Exploiter une transformation chimique,assessment,2,draft,REVIEW,True,108954,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-ENR-PHYSICS_CHEMISTRY-4E-CHEMISTRY-EXPERIMENT,Exploiter une transformation chimique,practice,2,draft,REVIEW,True,108938,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Modéliser une transformation et conserver la matière,assessment,2,draft,REVIEW,True,108942,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Transformations chimiques et constitution de la matière,approved,SK-PHYSICS_CHEMISTRY-4E-CHEMISTRY,Modéliser une transformation et conserver la matière,practice,2,draft,REVIEW,True,108962,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CIRCUIT,Schématiser et analyser un circuit,assessment,2,draft,REVIEW,True,108958,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CIRCUIT,Schématiser et analyser un circuit,practice,2,draft,REVIEW,True,108950,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CURRENT,Mesurer et utiliser l'intensité,assessment,2,draft,REVIEW,True,108966,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-CURRENT,Mesurer et utiliser l'intensité,practice,2,draft,REVIEW,True,108974,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-ENERGY,"Relier puissance, énergie et durée",assessment,2,draft,REVIEW,True,108970,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-ENERGY,"Relier puissance, énergie et durée",practice,2,draft,REVIEW,True,108978,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-LAW,Appliquer une loi de circuit,assessment,2,draft,REVIEW,True,108990,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-LAW,Appliquer une loi de circuit,practice,2,draft,REVIEW,True,108982,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-SIGNAL,Interpréter un signal électrique,assessment,2,draft,REVIEW,True,108998,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-SIGNAL,Interpréter un signal électrique,practice,2,draft,REVIEW,True,108986,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-VOLTAGE,Mesurer et utiliser la tension,assessment,2,draft,REVIEW,True,108994,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-ENR-PHYSICS_CHEMISTRY-4E-ELECTRICITY-VOLTAGE,Mesurer et utiliser la tension,practice,2,draft,REVIEW,True,109006,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-PHYSICS_CHEMISTRY-4E-ELECTRICITY,Analyser un circuit et des transferts d'énergie,assessment,2,draft,REVIEW,True,109002,False,1,0,0,1,
FR-4E,PHYSICS_CHEMISTRY,Physique-Chimie,CH-PHYSICS_CHEMISTRY-4E-ELECTRICITY,"Électricité, énergie et signaux",approved,SK-PHYSICS_CHEMISTRY-4E-ELECTRICITY,Analyser un circuit et des transferts d'énergie,practice,2,draft,REVIEW,True,109026,False,1,0,0,1,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-EARTHQUAKE,Expliquer un séisme,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-EARTHQUAKE,Expliquer un séisme,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-MOTION,Relier mouvements et phénomènes géologiques,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-MOTION,Relier mouvements et phénomènes géologiques,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-PLATE,Identifier les principales plaques,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-PLATE,Identifier les principales plaques,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-RISK,"Relier aléa, vulnérabilité et prévention",exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-VOLCANO,Expliquer un volcanisme,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-ENR-SVT-4E-EARTH-VOLCANO,Expliquer un volcanisme,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-SVT-4E-EARTH,Expliquer des phénomènes géologiques et leurs risques,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-EARTH,Dynamique de la Terre et risques,approved,SK-SVT-4E-EARTH,Expliquer des phénomènes géologiques et leurs risques,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-CHROMOSOME,Relier chromosome et information héréditaire,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-CHROMOSOME,Relier chromosome et information héréditaire,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-DATA,Exploiter des données génétiques,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-DATA,Exploiter des données génétiques,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-HEREDITY,Interpréter une transmission simple,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-HEREDITY,Interpréter une transmission simple,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-REPRODUCTION,Distinguer reproduction sexuée et asexuée,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-REPRODUCTION,Distinguer reproduction sexuée et asexuée,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-ENR-SVT-4E-GENETICS-VARIATION,Expliquer une variation individuelle,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-SVT-4E-GENETICS,"Relier reproduction, information héréditaire et diversité",exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,SVT,SVT,CH-SVT-4E-GENETICS,Transmission et diversité du vivant,approved,SK-SVT-4E-GENETICS,"Relier reproduction, information héréditaire et diversité",exercise,2,approved,,,,True,1,1,1,0,
