question_id,subject,skill,previous_status,final_status,reason,confidence,validator_version
2544,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2545,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2546,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2547,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2548,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2549,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2550,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2551,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2552,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2553,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2554,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2555,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2556,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2557,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2558,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2559,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2560,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2561,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2562,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2563,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2564,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2565,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2566,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2567,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2568,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2569,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2570,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2571,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2572,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2573,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2574,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2575,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2576,SCIENCES,ENERGIE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2577,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2578,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2579,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2580,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2581,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2582,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2583,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2584,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2585,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2586,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2587,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2588,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2589,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2590,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2591,MATHEMATICS,EQUATIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2592,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2593,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2594,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2595,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2596,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2597,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2598,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2599,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2600,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2601,HISTORY_GEOGRAPHY_EMC,VOCABULAIRE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2602,HISTORY_GEOGRAPHY_EMC,VOCABULAIRE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2603,HISTORY_GEOGRAPHY_EMC,VOCABULAIRE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2604,HISTORY_GEOGRAPHY_EMC,VOCABULAIRE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2605,HISTORY_GEOGRAPHY_EMC,VOCABULAIRE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2606,HISTORY_GEOGRAPHY_EMC,VOCABULAIRE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2607,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2608,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2609,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2610,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2611,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2612,HISTORY_GEOGRAPHY_EMC,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2613,HISTORY_GEOGRAPHY_EMC,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2614,HISTORY_GEOGRAPHY_EMC,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2615,HISTORY_GEOGRAPHY_EMC,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2616,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2617,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2618,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2619,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2620,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2621,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2622,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2623,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2624,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2625,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2626,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2627,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2628,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2629,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2630,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2631,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2632,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2633,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2634,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2635,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2636,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2637,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2638,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2639,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2640,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2641,MATHEMATICS,ALGORITHMIQUE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2642,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2643,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2644,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2645,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2646,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2647,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2648,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2649,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2650,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2651,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2652,MATHEMATICS,EQUATIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2653,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2654,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2655,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2656,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2657,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2658,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2659,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2660,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2661,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2662,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2663,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2664,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2665,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2666,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2667,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2668,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2669,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2670,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2671,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2672,SCIENCES,MOUVEMENT_ET_VITESSE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2673,SCIENCES,ATOMES_ET_MOLECULES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2674,SCIENCES,MASSE_VOLUMIQUE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2675,SCIENCES,MOUVEMENT_ET_VITESSE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2676,SCIENCES,MASSE_VOLUMIQUE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2677,SCIENCES,MOUVEMENT_ET_VITESSE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2678,SCIENCES,SON_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2679,SCIENCES,ENERGIE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2680,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2681,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2682,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2683,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2684,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2685,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2686,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2687,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2688,HISTORY_GEOGRAPHY_EMC,SECONDE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2689,HISTORY_GEOGRAPHY_EMC,SECONDE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2690,HISTORY_GEOGRAPHY_EMC,SECONDE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2691,HISTORY_GEOGRAPHY_EMC,SECONDE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2692,HISTORY_GEOGRAPHY_EMC,SECONDE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2693,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2694,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2695,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2696,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2697,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2698,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2699,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2700,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2701,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2702,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2703,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2704,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2705,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2706,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2707,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2708,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2709,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2710,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2711,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2712,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2713,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2714,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2715,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2716,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2717,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2718,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2719,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2720,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2721,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2722,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2723,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2724,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2725,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2726,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2727,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2728,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2729,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2730,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2731,FRENCH,EXPRESSION_ECRITE_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
